ID,STORE,NAME,YEAR,VALUE,DESC
628,MC,Teen Titans Go!,2022,6.00,"Cajita Feliz de McDonald's (2022) - Teen Titans Go!, conjunto de juguetes."
629,MC,Disney's Stitch,2022,6.00,"Cajita Feliz de McDonald's (2022) - Disney's Stitch, conjunto de juguetes."
630,MC,Mario Kart,2022,6.00,"Cajita Feliz de McDonald's (2022) - Mario Kart, conjunto de juguetes."
631,MC,Sonic the Hedgehog 2,2022,6.00,"Cajita Feliz de McDonald's (2022) - Sonic the Hedgehog 2, conjunto de juguetes."
632,MC,WDW 50th Anniversary Celebration,2022,6.00,"Cajita Feliz de McDonald's (2022) - WDW 50th Anniversary Celebration, conjunto de juguetes."
633,MC,Disney Pixar‘s Lightyear,2022,6.00,"Cajita Feliz de McDonald's (2022) - Disney Pixar‘s Lightyear, conjunto de juguetes."
634,MC,Thor: Love and Thunder,2022,6.00,"Cajita Feliz de McDonald's (2022) - Thor: Love and Thunder, conjunto de juguetes."
635,MC,Pokémon Match Battle toys,2022,6.00,Cajita Feliz de McDonald's (2022) - Pokémon Match Battle toys.
636,MC,Cars on the Road: A Disney+ Original,2022,6.00,"Cajita Feliz de McDonald's (2022) - Cars on the Road: A Disney+ Original, conjunto de juguetes."
637,MC,Halloween Boo Buckets Rollback,2022,6.00,"Cajita Feliz de McDonald's (2022) - Halloween Boo Buckets Rollback, conjunto de juguetes."
638,MC,Black Panther: Wakanda Forever,2022,6.00,"Cajita Feliz de McDonald's (2022) - Black Panther: Wakanda Forever, conjunto de juguetes."
639,MC,Hasbro Gaming,2022,6.00,"Cajita Feliz de McDonald's (2022) - Hasbro Gaming, conjunto de juguetes."
640,MC,The Super Mario Bros. Movie,2022,6.00,"Cajita Feliz de McDonald's (2022) - The Super Mario Bros. Movie, conjunto de juguetes."
641,MC,Mickey and Friends,2023,6.00,"Cajita Feliz de McDonald's (2023) - Mickey and Friends, conjunto de juguetes."
642,MC,HarperCollins Books,2023,6.00,Cajita Feliz de McDonald's (2023) - HarperCollins Books.
643,MC,Karma’s World,2023,6.00,"Cajita Feliz de McDonald's (2023) - Karma’s World, conjunto de juguetes."
644,MC,The Masked Singer,2023,6.00,"Cajita Feliz de McDonald's (2023) - The Masked Singer, conjunto de juguetes."
645,MC,Guardians of the Galaxy Vol. 3,2023,6.00,"Cajita Feliz de McDonald's (2023) - Guardians of the Galaxy Vol. 3, conjunto de juguetes."
646,MC,Disney’s The Little Mermaid,2023,6.00,"Cajita Feliz de McDonald's (2023) - Disney’s The Little Mermaid, conjunto de juguetes."
647,MC,Disney Pixar’s Elemental,2023,6.00,"Cajita Feliz de McDonald's (2023) - Disney Pixar’s Elemental, conjunto de juguetes."
648,MC,Marvel Studios: The Marvels,2023,6.00,"Cajita Feliz de McDonald's (2023) - Marvel Studios: The Marvels, conjunto de juguetes."
649,MC,Nerf,2023,6.00,"Cajita Feliz de McDonald's (2023) - Nerf, conjunto de juguetes."
650,MC,Pokémon Match Battle,2023,6.00,"Cajita Feliz de McDonald's (2023) - Pokémon Match Battle, conjunto de juguetes."
651,MC,Halloween Boo Buckets,2023,6.00,"Cajita Feliz de McDonald's (2023) - Halloween Boo Buckets, conjunto de juguetes."
652,MC,Disney 100 Years of Wonder,2023,6.00,"Cajita Feliz de McDonald's (2023) - Disney 100 Years of Wonder, conjunto de juguetes."
653,MC,Crash Team Rumble,2023,6.00,"Cajita Feliz de McDonald's (2023) - Crash Team Rumble, conjunto de juguetes."
654,MC,Squishmallows,2023,6.00,"Cajita Feliz de McDonald's (2023) - Squishmallows, conjunto de juguetes."
655,MC,Adopt Me,2024,6.00,"Cajita Feliz de McDonald's (2024) - Adopt Me, conjunto de juguetes."
656,MC,Clean Up Process,2024,6.00,"Cajita Feliz de McDonald's (2024) - Clean Up Process, conjunto de juguetes."
657,MC,MultiVersus,2024,6.00,"Cajita Feliz de McDonald's (2024) - MultiVersus, conjunto de juguetes."
658,MC,Just Dance,2024,6.00,"Cajita Feliz de McDonald's (2024) - Just Dance, conjunto de juguetes."
659,MC,Captain America: Brave New World,2024,6.00,"Cajita Feliz de McDonald's (2024) - Captain America: Brave New World, conjunto de juguetes."
660,MC,Inside Out 2,2024,6.00,"Cajita Feliz de McDonald's (2024) - Inside Out 2, conjunto de juguetes."
661,MC,Despicable Me 4,2024,6.00,"Cajita Feliz de McDonald's (2024) - Despicable Me 4, conjunto de juguetes."
662,MC,Panini Unstoppable,2024,6.00,"Cajita Feliz de McDonald's (2024) - Panini Unstoppable, conjunto de juguetes."
663,MC,Yu,2024,6.00,"Cajita Feliz de McDonald's (2024) - Yu, conjunto de juguetes."
664,MC,Crocs,2024,6.00,"Cajita Feliz de McDonald's (2024) - Crocs, conjunto de juguetes."
665,MC,McDonald’s Halloween Buckets,2024,6.00,"Cajita Feliz de McDonald's (2024) - McDonald’s Halloween Buckets, conjunto de juguetes."
666,MC,Mario Kart 8 Deluxe,2024,6.00,"Cajita Feliz de McDonald's (2024) - Mario Kart 8 Deluxe, conjunto de juguetes."
667,MC,Holiday Pet Simulator,2024,6.00,"Cajita Feliz de McDonald's (2024) - Holiday Pet Simulator, conjunto de juguetes."
668,MC,Sonic the Hedgehog 3,2024,6.00,"Cajita Feliz de McDonald's (2024) - Sonic the Hedgehog 3, conjunto de juguetes."
669,MC,Pokémon,2025,6.00,"Cajita Feliz de McDonald's (2025) - Pokémon, conjunto de juguetes."
670,MC,Clean Up,2025,6.00,"Cajita Feliz de McDonald's (2025) - Clean Up, conjunto de juguetes."
671,MC,McDonald's All American Games,2025,6.00,"Cajita Feliz de McDonald's (2025) - McDonald's All American Games, conjunto de juguetes."
672,MC,A Minecraft Movie,2025,6.00,"Cajita Feliz de McDonald's (2025) - A Minecraft Movie, conjunto de juguetes."
673,MC,Squishmallows,2025,6.00,"Cajita Feliz de McDonald's (2025) - Squishmallows, conjunto de juguetes."
674,MC,Elio,2025,6.00,"Cajita Feliz de McDonald's (2025) - Elio, conjunto de juguetes."
675,MC,Lil McDonald’s,2025,6.00,"Cajita Feliz de McDonald's (2025) - Lil McDonald’s, conjunto de juguetes."
676,MC,Teenage Mutant Ninja Turtles/Hello Kitty,2025,6.00,"Cajita Feliz de McDonald's (2025) - Teenage Mutant Ninja Turtles/Hello Kitty, conjunto de juguetes."
677,MC,TinyTan,2025,6.00,"Cajita Feliz de McDonald's (2025) - TinyTan, conjunto de juguetes."
678,MC,Halloween Pails,2025,6.00,Cajita Feliz de McDonald's (2025) - Halloween Pails.
679,MC,Zootopia 2,2025,6.00,"Cajita Feliz de McDonald's (2025) - Zootopia 2, conjunto de juguetes."
680,MC,Disney Land 70th Anniversary,2025,6.00,"Cajita Feliz de McDonald's (2025) - Disney Land 70th Anniversary, conjunto de juguetes."
681,BK,Holiday Magic Meals,1981,54.00,"Kids Meal de Burger King (1981) - Holiday Magic Meals, conjunto de juguetes."
682,BK,Jet Age Meals,1982,54.00,"Kids Meal de Burger King (1982) - Jet Age Meals, conjunto de juguetes."
683,BK,Mickey’s Christmas Carol,1983,54.00,"Kids Meal de Burger King (1983) - Mickey’s Christmas Carol, conjunto de juguetes."
684,BK,Garfield,1984,54.00,"Kids Meal de Burger King (1984) - Garfield, conjunto de juguetes."
685,BK,Masters of the Universe,1985,54.00,"Kids Meal de Burger King (1985) - Masters of the Universe, conjunto de juguetes."
686,BK,ThunderCats,1986,54.00,"Kids Meal de Burger King (1986) - ThunderCats, conjunto de juguetes."
687,BK,SilverHawks,1987,54.00,"Kids Meal de Burger King (1987) - SilverHawks, conjunto de juguetes."
688,BK,Burger King Kids Club Action Figures,1991,36.00,"Kids Meal de Burger King (1991) - Burger King Kids Club Action Figures, conjunto de juguetes."
689,BK,Beauty and the Beast,1991,36.00,"Kids Meal de Burger King (1991) - Beauty and the Beast, conjunto de juguetes."
690,BK,Archie Pullback Racers,1991,36.00,"Kids Meal de Burger King (1991) - Archie Pullback Racers, conjunto de juguetes."
691,BK,Burger King Kids Club Water Mates,1991,36.00,"Kids Meal de Burger King (1991) - Burger King Kids Club Water Mates, conjunto de juguetes."
692,BK,Captain Planet Flip Cars,1991,36.00,"Kids Meal de Burger King (1991) - Captain Planet Flip Cars, conjunto de juguetes."
693,BK,Inspector Gadget,1991,36.00,"Kids Meal de Burger King (1991) - Inspector Gadget, conjunto de juguetes."
694,BK,King Ralph,1991,36.00,"Kids Meal de Burger King (1991) - King Ralph, conjunto de juguetes."
695,BK,Burger King Disney Parade,1991,36.00,"Kids Meal de Burger King (1991) - Burger King Disney Parade, conjunto de juguetes."
696,BK,Kids' Club Wild Spinning Tops,1992,36.00,"Kids Meal de Burger King (1992) - Kids' Club Wild Spinning Tops, conjunto de juguetes."
697,BK,Capitol Critters,1992,36.00,"Kids Meal de Burger King (1992) - Capitol Critters, conjunto de juguetes."
698,BK,Life Savers Freaky Fellas,1992,36.00,"Kids Meal de Burger King (1992) - Life Savers Freaky Fellas, conjunto de juguetes."
699,BK,Pinocchio,1992,36.00,"Kids Meal de Burger King (1992) - Pinocchio, conjunto de juguetes."
700,BK,It's Magic!,1992,36.00,"Kids Meal de Burger King (1992) - It's Magic!, conjunto de juguetes."
701,BK,Goof Troop,1992,36.00,"Kids Meal de Burger King (1992) - Goof Troop, conjunto de juguetes."
702,BK,Aladdin,1992,36.00,"Kids Meal de Burger King (1992) - Aladdin, conjunto de juguetes."
703,BK,Mickey's Toontown Disneyland,1993,36.00,"Kids Meal de Burger King (1993) - Mickey's Toontown Disneyland, conjunto de juguetes."
704,BK,Teenage Mutant Ninja Turtles III,1993,36.00,"Kids Meal de Burger King (1993) - Teenage Mutant Ninja Turtles III, conjunto de juguetes."
705,BK,The Little Mermaid,1993,36.00,"Kids Meal de Burger King (1993) - The Little Mermaid, conjunto de juguetes."
706,BK,Save the Animals,1993,36.00,"Kids Meal de Burger King (1993) - Save the Animals, conjunto de juguetes."
707,BK,Burger King Kids Club Glow,1993,36.00,"Kids Meal de Burger King (1993) - Burger King Kids Club Glow, conjunto de juguetes."
708,BK,Bonkers Crash,1993,36.00,"Kids Meal de Burger King (1993) - Bonkers Crash, conjunto de juguetes."
709,BK,Pranks and Funny Pages,1993,36.00,"Kids Meal de Burger King (1993) - Pranks and Funny Pages, conjunto de juguetes."
710,BK,Dino Crawlers,1994,36.00,"Kids Meal de Burger King (1994) - Dino Crawlers, conjunto de juguetes."
711,BK,Kids Club Sports All,1994,36.00,"Kids Meal de Burger King (1994) - Kids Club Sports All, conjunto de juguetes."
712,BK,Aladdin Hidden Treasures,1994,36.00,"Kids Meal de Burger King (1994) - Aladdin Hidden Treasures, conjunto de juguetes."
713,BK,The Disney Afternoon Beach Party,1994,36.00,"Kids Meal de Burger King (1994) - The Disney Afternoon Beach Party, conjunto de juguetes."
714,BK,The Lion King toys,1994,36.00,Kids Meal de Burger King (1994) - The Lion King toys.
715,BK,Z,1994,36.00,"Kids Meal de Burger King (1994) - Z, conjunto de juguetes."
716,BK,Burger King Kids' Club Pranksters,1994,36.00,"Kids Meal de Burger King (1994) - Burger King Kids' Club Pranksters, conjunto de juguetes."
717,BK,Gargoyles: Defenders of the Night,1995,36.00,"Kids Meal de Burger King (1995) - Gargoyles: Defenders of the Night, conjunto de juguetes."
718,BK,The Lion King finger puppets,1995,36.00,"Kids Meal de Burger King (1995) - The Lion King finger puppets, conjunto de juguetes."
719,BK,A Goofy Movie,1995,36.00,"Kids Meal de Burger King (1995) - A Goofy Movie, conjunto de juguetes."
720,BK,Pocahontas,1995,36.00,"Kids Meal de Burger King (1995) - Pocahontas, conjunto de juguetes."
721,BK,Free Willy 2: The Adventure Home,1995,36.00,"Kids Meal de Burger King (1995) - Free Willy 2: The Adventure Home, conjunto de juguetes."
722,BK,Kids Club Coolers,1995,36.00,"Kids Meal de Burger King (1995) - Kids Club Coolers, conjunto de juguetes."
723,BK,Gargoyles Stone Warriors,1995,36.00,"Kids Meal de Burger King (1995) - Gargoyles Stone Warriors, conjunto de juguetes."
724,BK,Toy Story,1995,36.00,Kids Meal de Burger King (1995) - Toy Story.
725,BK,Glo Force,1996,12.00,"Kids Meal de Burger King (1996) - Glo Force, conjunto de juguetes."
726,BK,Pocahontas Hide n' Seek Finger Puppets,1996,12.00,"Kids Meal de Burger King (1996) - Pocahontas Hide n' Seek Finger Puppets, conjunto de juguetes."
727,BK,Oliver and Company,1996,12.00,"Kids Meal de Burger King (1996) - Oliver and Company, conjunto de juguetes."
728,BK,Timon & Pumbaa,1996,12.00,"Kids Meal de Burger King (1996) - Timon & Pumbaa, conjunto de juguetes."
729,BK,The Hunchback of Notre Dame,1996,12.00,"Kids Meal de Burger King (1996) - The Hunchback of Notre Dame, conjunto de juguetes."
730,BK,Scooby,1996,12.00,"Kids Meal de Burger King (1996) - Scooby, conjunto de juguetes."
731,BK,James and the Giant Peach,1996,12.00,"Kids Meal de Burger King (1996) - James and the Giant Peach, conjunto de juguetes."
732,BK,Toy Story,1996,12.00,Kids Meal de Burger King (1996) - Toy Story.
733,BK,M&M's,1997,12.00,"Kids Meal de Burger King (1997) - M&M's, conjunto de juguetes."
734,BK,Cartoon Network Wacky Racing,1997,12.00,"Kids Meal de Burger King (1997) - Cartoon Network Wacky Racing, conjunto de juguetes."
735,BK,Kids Club Planet Patrol,1997,12.00,"Kids Meal de Burger King (1997) - Kids Club Planet Patrol, conjunto de juguetes."
736,BK,Jurassic Park Watches/ Land Before Time,1997,12.00,Kids Meal de Burger King (1997) - Jurassic Park Watches/ Land Before Time.
737,BK,M&M's Minis,1997,12.00,"Kids Meal de Burger King (1997) - M&M's Minis, conjunto de juguetes."
738,BK,Superman: The Animated Series,1997,12.00,"Kids Meal de Burger King (1997) - Superman: The Animated Series, conjunto de juguetes."
739,BK,Universal Studios Monsters,1997,12.00,"Kids Meal de Burger King (1997) - Universal Studios Monsters, conjunto de juguetes."
740,BK,Anastasia,1997,12.00,"Kids Meal de Burger King (1997) - Anastasia, conjunto de juguetes."
741,BK,Mr. Potato Head,1998,12.00,"Kids Meal de Burger King (1998) - Mr. Potato Head, conjunto de juguetes."
742,BK,Rugrats,1998,12.00,"Kids Meal de Burger King (1998) - Rugrats, conjunto de juguetes."
743,BK,Burger King Kids Club Bug Riders,1998,12.00,"Kids Meal de Burger King (1998) - Burger King Kids Club Bug Riders, conjunto de juguetes."
744,BK,Men in Black: The Series,1998,12.00,"Kids Meal de Burger King (1998) - Men in Black: The Series, conjunto de juguetes."
745,BK,Small Soldiers,1998,12.00,"Kids Meal de Burger King (1998) - Small Soldiers, conjunto de juguetes."
746,BK,Nickel,1998,12.00,"Kids Meal de Burger King (1998) - Nickel, conjunto de juguetes."
747,BK,Casper Meets Wendy,1998,12.00,"Kids Meal de Burger King (1998) - Casper Meets Wendy, conjunto de juguetes."
748,BK,Toonsylvania,1998,12.00,"Kids Meal de Burger King (1998) - Toonsylvania, conjunto de juguetes."
749,BK,The Rugrats Movie,1998,12.00,"Kids Meal de Burger King (1998) - The Rugrats Movie, conjunto de juguetes."
750,BK,Mr. Potato Head,1999,12.00,"Kids Meal de Burger King (1999) - Mr. Potato Head, conjunto de juguetes."
751,BK,CatDog,1999,12.00,"Kids Meal de Burger King (1999) - CatDog, conjunto de juguetes."
752,BK,Nickelodeon Kids Choice Awards,1999,12.00,"Kids Meal de Burger King (1999) - Nickelodeon Kids Choice Awards, conjunto de juguetes."
753,BK,Teletubbies,1999,12.00,"Kids Meal de Burger King (1999) - Teletubbies, conjunto de juguetes."
754,BK,Wild Wild West,1999,12.00,"Kids Meal de Burger King (1999) - Wild Wild West, conjunto de juguetes."
755,BK,Nickelodeon Back To School,1999,12.00,"Kids Meal de Burger King (1999) - Nickelodeon Back To School, conjunto de juguetes."
756,BK,Silly Slammers,1999,12.00,"Kids Meal de Burger King (1999) - Silly Slammers, conjunto de juguetes."
757,BK,Pokémon: The First Movie,1999,12.00,"Kids Meal de Burger King (1999) - Pokémon: The First Movie, conjunto de juguetes."
758,BK,Batman Beyond,2000,9.00,"Kids Meal de Burger King (2000) - Batman Beyond, conjunto de juguetes."
759,BK,The Wild Thornberrys,2000,9.00,"Kids Meal de Burger King (2000) - The Wild Thornberrys, conjunto de juguetes."
760,BK,Pokémon: One More Chance to Catch 'em All,2000,9.00,"Kids Meal de Burger King (2000) - Pokémon: One More Chance to Catch 'em All, conjunto de juguetes."
761,BK,The Road to El Dorado,2000,9.00,"Kids Meal de Burger King (2000) - The Road to El Dorado, conjunto de juguetes."
762,BK,The Flintstones in Viva Rock Vegas,2000,9.00,"Kids Meal de Burger King (2000) - The Flintstones in Viva Rock Vegas, conjunto de juguetes."
763,BK,Dragon Ball Z,2000,9.00,"Kids Meal de Burger King (2000) - Dragon Ball Z, conjunto de juguetes."
764,BK,Chicken Run,2000,9.00,"Kids Meal de Burger King (2000) - Chicken Run, conjunto de juguetes."
765,BK,Pokémon The Movie,2000,9.00,"Kids Meal de Burger King (2000) - Pokémon The Movie, conjunto de juguetes."
766,BK,Backstreet Project,2000,9.00,"Kids Meal de Burger King (2000) - Backstreet Project, conjunto de juguetes."
767,BK,Scooby Doo and the Alien Invaders,2000,9.00,"Kids Meal de Burger King (2000) - Scooby Doo and the Alien Invaders, conjunto de juguetes."
768,BK,Rugrats in Paris: The Movie,2000,9.00,"Kids Meal de Burger King (2000) - Rugrats in Paris: The Movie, conjunto de juguetes."
769,BK,Pokémon Mini Game Boy collectibles,2000,9.00,"Kids Meal de Burger King (2000) - Pokémon Mini Game Boy collectibles, conjunto de juguetes."
770,BK,Rugrats Treehouse,2001,9.00,"Kids Meal de Burger King (2001) - Rugrats Treehouse, conjunto de juguetes."
771,BK,Jackie Chan Adventures,2001,9.00,"Kids Meal de Burger King (2001) - Jackie Chan Adventures, conjunto de juguetes."
772,BK,Shrek,2001,9.00,"Kids Meal de Burger King (2001) - Shrek, conjunto de juguetes."
773,BK,SpongeBob SquarePants,2001,9.00,"Kids Meal de Burger King (2001) - SpongeBob SquarePants, conjunto de juguetes."
774,BK,X,2001,9.00,"Kids Meal de Burger King (2001) - X, conjunto de juguetes."
775,BK,Pop CD,2001,9.00,"Kids Meal de Burger King (2001) - Pop CD, conjunto de juguetes."
776,BK,Cubix: Robots for Everyone,2001,9.00,"Kids Meal de Burger King (2001) - Cubix: Robots for Everyone, conjunto de juguetes."
777,BK,The Simpsons Spooky Light,2001,9.00,"Kids Meal de Burger King (2001) - The Simpsons Spooky Light, conjunto de juguetes."
778,BK,The Lord of the Rings: The Fellowship of the Ring,2001,9.00,"Kids Meal de Burger King (2001) - The Lord of the Rings: The Fellowship of the Ring, conjunto de juguetes."
779,BK,X,2001,9.00,"Kids Meal de Burger King (2001) - X, conjunto de juguetes."
780,BK,Dragon Ball Z/The Powerpuff Girls,2002,9.00,"Kids Meal de Burger King (2002) - Dragon Ball Z/The Powerpuff Girls, conjunto de juguetes."
781,BK,Nintendo Superstars,2002,9.00,"Kids Meal de Burger King (2002) - Nintendo Superstars, conjunto de juguetes."
782,BK,Ice Age,2002,9.00,"Kids Meal de Burger King (2002) - Ice Age, conjunto de juguetes."
783,BK,Rocket Power,2002,9.00,"Kids Meal de Burger King (2002) - Rocket Power, conjunto de juguetes."
784,BK,Spirit: Stallion of the Cimmaron,2002,9.00,"Kids Meal de Burger King (2002) - Spirit: Stallion of the Cimmaron, conjunto de juguetes."
785,BK,Men in Black II,2002,9.00,"Kids Meal de Burger King (2002) - Men in Black II, conjunto de juguetes."
786,BK,Butt,2002,9.00,"Kids Meal de Burger King (2002) - Butt, conjunto de juguetes."
787,BK,The Adventures of Jimmy Neutron Boy Genius,2002,9.00,"Kids Meal de Burger King (2002) - The Adventures of Jimmy Neutron Boy Genius, conjunto de juguetes."
788,BK,The Simpsons Creepy Classics,2002,9.00,"Kids Meal de Burger King (2002) - The Simpsons Creepy Classics, conjunto de juguetes."
789,BK,The Simpsons Talking Watches,2002,9.00,Kids Meal de Burger King (2002) - The Simpsons Talking Watches.
790,BK,Dragon Ball Z/ The Powerpuff Girls,2003,9.00,"Kids Meal de Burger King (2003) - Dragon Ball Z/ The Powerpuff Girls, conjunto de juguetes."
791,BK,SpongeBob SquarePants,2003,9.00,"Kids Meal de Burger King (2003) - SpongeBob SquarePants, conjunto de juguetes."
792,BK,Justice League,2003,9.00,"Kids Meal de Burger King (2003) - Justice League, conjunto de juguetes."
793,BK,Rugrats Go Wild,2003,9.00,"Kids Meal de Burger King (2003) - Rugrats Go Wild, conjunto de juguetes."
794,BK,Sinbad: Legend of the Seven Seas,2003,9.00,"Kids Meal de Burger King (2003) - Sinbad: Legend of the Seven Seas, conjunto de juguetes."
795,BK,Beyblade,2003,9.00,"Kids Meal de Burger King (2003) - Beyblade, conjunto de juguetes."
796,BK,Dexter's Laboratory,2003,9.00,"Kids Meal de Burger King (2003) - Dexter's Laboratory, conjunto de juguetes."
797,BK,Hamtaro,2003,9.00,"Kids Meal de Burger King (2003) - Hamtaro, conjunto de juguetes."
798,BK,The Cat in the Hat,2003,9.00,"Kids Meal de Burger King (2003) - The Cat in the Hat, conjunto de juguetes."
799,BK,Teenage Mutant Ninja Turtles,2003,9.00,"Kids Meal de Burger King (2003) - Teenage Mutant Ninja Turtles, conjunto de juguetes."
800,BK,The Fairly OddParents,2004,9.00,"Kids Meal de Burger King (2004) - The Fairly OddParents, conjunto de juguetes."
801,BK,Scooby,2004,9.00,"Kids Meal de Burger King (2004) - Scooby, conjunto de juguetes."
802,BK,MicroPets Pals,2004,9.00,"Kids Meal de Burger King (2004) - MicroPets Pals, conjunto de juguetes."
803,BK,Shrek 2,2004,9.00,"Kids Meal de Burger King (2004) - Shrek 2, conjunto de juguetes."
804,BK,Spider,2004,9.00,"Kids Meal de Burger King (2004) - Spider, conjunto de juguetes."
805,BK,Yu,2004,9.00,"Kids Meal de Burger King (2004) - Yu, conjunto de juguetes."
806,BK,Little Tikes,2004,9.00,"Kids Meal de Burger King (2004) - Little Tikes, conjunto de juguetes."
807,BK,Shark Tale,2004,9.00,"Kids Meal de Burger King (2004) - Shark Tale, conjunto de juguetes."
808,BK,The SpongeBob SquarePants Movie,2004,9.00,"Kids Meal de Burger King (2004) - The SpongeBob SquarePants Movie, conjunto de juguetes."
809,BK,Dora The Explorer / MatchBox,2005,9.00,"Kids Meal de Burger King (2005) - Dora The Explorer / MatchBox, conjunto de juguetes."
810,BK,Robots,2005,9.00,"Kids Meal de Burger King (2005) - Robots, conjunto de juguetes."
811,BK,Cranium: Cadoo,2005,9.00,"Kids Meal de Burger King (2005) - Cranium: Cadoo, conjunto de juguetes."
812,BK,Star Wars Episode III: Revenge of the Sith,2005,9.00,"Kids Meal de Burger King (2005) - Star Wars Episode III: Revenge of the Sith, conjunto de juguetes."
813,BK,Fantastic Four,2005,9.00,"Kids Meal de Burger King (2005) - Fantastic Four, conjunto de juguetes."
814,BK,Care Bears/Transformers: Cybertron,2005,9.00,"Kids Meal de Burger King (2005) - Care Bears/Transformers: Cybertron, conjunto de juguetes."
815,BK,Danny Phantom,2005,9.00,"Kids Meal de Burger King (2005) - Danny Phantom, conjunto de juguetes."
816,BK,Wallace and Gromit: The Curse of the Were Rabbit,2005,9.00,"Kids Meal de Burger King (2005) - Wallace and Gromit: The Curse of the Were Rabbit, conjunto de juguetes."
817,BK,Star Wars Saga,2005,9.00,"Kids Meal de Burger King (2005) - Star Wars Saga, conjunto de juguetes."
818,BK,Furby,2005,9.00,"Kids Meal de Burger King (2005) - Furby, conjunto de juguetes."
819,BK,US Figure Skating,2006,9.00,"Kids Meal de Burger King (2006) - US Figure Skating, conjunto de juguetes."
820,BK,SpongeBob SquarePants: Lost in Time,2006,9.00,"Kids Meal de Burger King (2006) - SpongeBob SquarePants: Lost in Time, conjunto de juguetes."
821,BK,Ice Age 2: The Meltdown,2006,9.00,"Kids Meal de Burger King (2006) - Ice Age 2: The Meltdown, conjunto de juguetes."
822,BK,Foster's Home for Imaginary Friends,2006,9.00,"Kids Meal de Burger King (2006) - Foster's Home for Imaginary Friends, conjunto de juguetes."
823,BK,X,2006,9.00,"Kids Meal de Burger King (2006) - X, conjunto de juguetes."
824,BK,G.I. Joe: Sigma/Bratz Genie Magic,2006,9.00,"Kids Meal de Burger King (2006) - G.I. Joe: Sigma/Bratz Genie Magic, conjunto de juguetes."
825,BK,Superman Returns,2006,9.00,"Kids Meal de Burger King (2006) - Superman Returns, conjunto de juguetes."
826,BK,The Ant Bully,2006,9.00,"Kids Meal de Burger King (2006) - The Ant Bully, conjunto de juguetes."
827,BK,Avatar: The Last Airbender,2006,9.00,"Kids Meal de Burger King (2006) - Avatar: The Last Airbender, conjunto de juguetes."
828,BK,Open Season,2006,9.00,"Kids Meal de Burger King (2006) - Open Season, conjunto de juguetes."
829,BK,Happy Feet,2006,9.00,"Kids Meal de Burger King (2006) - Happy Feet, conjunto de juguetes."
830,BK,Dance Dance Revolution,2006,9.00,"Kids Meal de Burger King (2006) - Dance Dance Revolution, conjunto de juguetes."
831,BK,Bounce King Bobbleheads,2007,9.00,"Kids Meal de Burger King (2007) - Bounce King Bobbleheads, conjunto de juguetes."
832,BK,Chub City: Welcome to the Neighborhood / Groovy Girls,2007,9.00,"Kids Meal de Burger King (2007) - Chub City: Welcome to the Neighborhood / Groovy Girls, conjunto de juguetes."
833,BK,SpongeBob SquarePants: Friend or Foe?,2007,9.00,"Kids Meal de Burger King (2007) - SpongeBob SquarePants: Friend or Foe?, conjunto de juguetes."
834,BK,Spider,2007,9.00,"Kids Meal de Burger King (2007) - Spider, conjunto de juguetes."
835,BK,Fantastic 4: Rise of the Silver Surfer,2007,9.00,"Kids Meal de Burger King (2007) - Fantastic 4: Rise of the Silver Surfer, conjunto de juguetes."
836,BK,Transformers,2007,9.00,"Kids Meal de Burger King (2007) - Transformers, conjunto de juguetes."
837,BK,The Simpsons Movie,2007,9.00,"Kids Meal de Burger King (2007) - The Simpsons Movie, conjunto de juguetes."
838,BK,NFL Jerseys,2007,9.00,"Kids Meal de Burger King (2007) - NFL Jerseys, conjunto de juguetes."
839,BK,Viva Pinata,2007,9.00,"Kids Meal de Burger King (2007) - Viva Pinata, conjunto de juguetes."
840,BK,SpongeBob's Atlantis SquarePantis,2007,9.00,"Kids Meal de Burger King (2007) - SpongeBob's Atlantis SquarePantis, conjunto de juguetes."
841,BK,iDog,2007,9.00,"Kids Meal de Burger King (2007) - iDog, conjunto de juguetes."
842,BK,Snoopy,2008,9.00,"Kids Meal de Burger King (2008) - Snoopy, conjunto de juguetes."
843,BK,Monster Jam/Cabbage Patch Kids Minis,2008,9.00,"Kids Meal de Burger King (2008) - Monster Jam/Cabbage Patch Kids Minis, conjunto de juguetes."
844,BK,SpongeBob SquarePants: Pest of the West,2008,9.00,"Kids Meal de Burger King (2008) - SpongeBob SquarePants: Pest of the West, conjunto de juguetes."
845,BK,Iron Man,2008,9.00,"Kids Meal de Burger King (2008) - Iron Man, conjunto de juguetes."
846,BK,Indiana Jones and the Kingdom of the Crystal Skull,2008,9.00,"Kids Meal de Burger King (2008) - Indiana Jones and the Kingdom of the Crystal Skull, conjunto de juguetes."
847,BK,The Incredible Hulk,2008,9.00,"Kids Meal de Burger King (2008) - The Incredible Hulk, conjunto de juguetes."
848,BK,Pokémon Diamond & Pearl TCG,2008,9.00,"Kids Meal de Burger King (2008) - Pokémon Diamond & Pearl TCG, conjunto de juguetes."
849,BK,Crayola,2008,9.00,"Kids Meal de Burger King (2008) - Crayola, conjunto de juguetes."
850,BK,Neopets,2008,9.00,"Kids Meal de Burger King (2008) - Neopets, conjunto de juguetes."
851,BK,iDog Halloween,2008,9.00,"Kids Meal de Burger King (2008) - iDog Halloween, conjunto de juguetes."
852,BK,The Simpsons,2008,9.00,"Kids Meal de Burger King (2008) - The Simpsons, conjunto de juguetes."
